"TOA5","Kanga_Sap03F","CR1000","33602","CR1000.Std.19","CPU:UTS_SAP02_Dendro24hrMinMaxHMP45.CR1","31416","Ten_Min_Temp_RH"
"TIMESTAMP","RECORD","AirTC","RH","e_Sat","e_kPa"
"TS","RN","Deg C","%","kPa","kPa"
"","","Smp","Smp","Smp","Smp"
"2012-07-19 22:50:00",7091,-40,0,0.01891484,0
"2012-07-19 23:00:00",7092,-40,0,0.01891484,0
"2012-07-19 23:10:00",7093,-40,0,0.01891484,0
"2012-07-19 23:20:00",7094,-40,0,0.01891484,0
"2012-07-19 23:30:00",7095,-40,0,0.01891484,0
"2012-07-19 23:40:00",7096,-40,0,0.01891484,0
"2012-07-19 23:50:00",7097,-40,0,0.01891484,0
"2012-07-20 00:00:00",7098,-40,0,0.01891484,0
"2012-07-20 00:10:00",7099,-40,0,0.01891484,0
"2012-07-20 00:20:00",7100,-40,0,0.01891484,0
"2012-07-20 00:30:00",7101,-40,0,0.01891484,0
"2012-07-20 00:40:00",7102,-40,0,0.01891484,0
"2012-07-20 00:50:00",7103,-40,0,0.01891484,0
"2012-07-20 01:00:00",7104,-40,0,0.01891484,0
"2012-07-20 01:10:00",7105,-40,0,0.01891484,0
"2012-07-20 01:20:00",7106,-40,0,0.01891484,0
"2012-07-20 01:30:00",7107,-40,0,0.01891484,0
"2012-07-20 01:40:00",7108,-40,0,0.01891484,0
"2012-07-20 01:50:00",7109,-40,0,0.01891484,0
"2012-07-20 02:00:00",7110,-40,0,0.01891484,0
"2012-07-20 02:10:00",7111,-40,0,0.01891484,0
"2012-07-20 02:20:00",7112,-40,0,0.01891484,0
"2012-07-20 02:30:00",7113,-40,0,0.01891484,0
"2012-07-20 02:40:00",7114,-40,0,0.01891484,0
"2012-07-20 02:50:00",7115,-40,0,0.01891484,0
"2012-07-20 03:00:00",7116,-40,0,0.01891484,0
"2012-07-20 03:10:00",7117,-40,0,0.01891484,0
"2012-07-20 03:20:00",7118,-40,0,0.01891484,0
"2012-07-20 03:30:00",7119,-40,0,0.01891484,0
"2012-07-20 03:40:00",7120,-40,0,0.01891484,0
"2012-07-20 03:50:00",7121,-40,0,0.01891484,0
"2012-07-20 04:00:00",7122,-40,0,0.01891484,0
"2012-07-20 04:10:00",7123,-40,0,0.01891484,0
"2012-07-20 04:20:00",7124,-40,0,0.01891484,0
"2012-07-20 04:30:00",7125,-40,0,0.01891484,0
"2012-07-20 04:40:00",7126,-40,0,0.01891484,0
"2012-07-20 04:50:00",7127,-40,0,0.01891484,0
"2012-07-20 05:00:00",7128,-40,0,0.01891484,0
"2012-07-20 05:10:00",7129,-40,0,0.01891484,0
"2012-07-20 05:20:00",7130,-40,0,0.01891484,0
"2012-07-20 05:30:00",7131,-40,0,0.01891484,0
"2012-07-20 05:40:00",7132,-40,0,0.01891484,0
"2012-07-20 05:50:00",7133,-40,0,0.01891484,0
"2012-07-20 06:00:00",7134,-40,0,0.01891484,0
"2012-07-20 06:10:00",7135,-40,0,0.01891484,0
"2012-07-20 06:20:00",7136,-40,0,0.01891484,0
"2012-07-20 06:30:00",7137,-40,0,0.01891484,0
"2012-07-20 06:40:00",7138,-40,0,0.01891484,0
"2012-07-20 06:50:00",7139,-40,0,0.01891484,0
"2012-07-20 07:00:00",7140,-40,0,0.01891484,0
"2012-07-20 07:10:00",7141,-40,0,0.01891484,0
"2012-07-20 07:20:00",7142,-40,0,0.01891484,0
"2012-07-20 07:30:00",7143,-40,0,0.01891484,0
"2012-07-20 07:40:00",7144,-40,0,0.01891484,0
"2012-07-20 07:50:00",7145,-40,0,0.01891484,0
"2012-07-20 08:00:00",7146,-40,0,0.01891484,0
"2012-07-20 08:10:00",7147,-40,0,0.01891484,0
